

** FIXED POINT METHOD IMPLEMENTATION **
--------------------------------------------------
Iteration-1 | xr = 1.000000 | f(xr) = 632.000000  | error 0.000000%
Iteration-7288 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7289 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7290 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7291 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7292 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7293 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7294 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7295 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7296 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7297 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7298 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7299 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7300 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7301 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7302 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7303 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7304 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7305 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7306 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7307 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7308 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7309 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7310 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7311 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7312 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7313 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7314 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7315 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7316 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7317 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7318 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7319 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7320 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7321 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7322 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7323 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7324 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7325 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7326 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7327 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7328 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7329 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7330 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7331 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7332 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7333 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7334 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7335 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7336 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7337 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7338 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7339 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7340 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7341 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7342 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7343 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7344 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7345 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7346 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7347 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7348 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7349 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7350 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7351 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7352 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7353 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7354 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7355 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7356 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7357 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7358 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7359 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7360 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7361 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7362 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7363 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7364 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7365 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7366 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7367 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7368 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7369 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7370 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7371 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7372 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7373 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7374 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7375 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7376 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7377 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7378 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7379 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7380 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7381 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7382 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7383 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7384 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7385 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7386 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7387 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7388 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7389 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7390 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7391 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7392 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7393 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7394 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7395 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7396 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7397 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7398 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7399 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7400 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7401 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7402 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7403 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7404 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7405 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7406 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7407 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7408 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7409 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7410 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7411 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7412 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7413 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7414 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7415 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7416 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7417 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7418 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7419 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7420 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7421 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7422 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7423 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7424 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7425 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7426 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7427 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7428 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7429 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7430 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7431 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7432 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7433 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7434 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7435 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7436 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7437 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7438 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7439 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7440 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7441 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7442 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7443 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7444 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7445 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7446 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7447 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7448 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7449 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7450 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7451 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7452 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7453 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7454 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7455 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7456 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7457 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7458 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7459 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7460 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7461 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7462 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7463 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7464 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7465 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7466 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7467 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7468 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7469 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7470 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7471 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7472 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7473 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7474 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7475 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7476 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7477 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7478 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7479 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7480 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7481 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7482 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7483 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7484 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7485 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7486 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7487 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7488 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7489 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7490 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7491 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7492 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7493 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7494 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7495 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7496 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7497 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7498 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7499 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7500 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7501 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7502 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7503 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7504 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7505 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7506 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7507 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7508 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7509 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7510 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7511 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7512 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7513 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7514 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7515 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7516 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7517 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7518 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7519 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7520 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7521 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7522 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7523 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7524 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7525 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7526 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7527 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7528 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7529 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7530 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7531 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7532 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7533 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7534 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7535 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7536 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7537 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7538 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7539 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7540 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7541 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7542 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7543 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7544 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7545 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7546 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7547 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7548 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7549 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7550 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7551 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7552 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7553 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7554 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7555 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7556 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7557 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7558 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7559 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7560 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7561 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7562 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7563 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7564 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7565 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7566 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7567 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7568 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7569 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7570 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7571 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7572 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7573 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7574 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7575 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7576 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7577 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7578 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7579 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7580 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7581 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7582 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7583 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7584 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7585 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7586 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7587 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7588 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7589 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7590 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7591 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-7592 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
